thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
183,0,183,[np.float64(0.2972222222222222)],[np.float64(0.21203703703703702)],[1],[0],[0],[2.7648697000113316],['target'],183,0,183,0,536.3012482,,5,536.2962126,536.3012482,536.3012482,0.0155254,539.0612051,[np.float64(0.2972222222222222)],[np.float64(0.21203703703703702)],[1],[0],[0],[2.7648697000113316],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
184,0,184,[np.float64(-0.32037037037037036)],[np.float64(-0.2574074074074074)],[1],[0],[0],[2.532642300007865],['target'],184,0,184,0,539.0863592,,5,539.0769472,539.0863592,539.0863592,0.0154094,541.6097566,[np.float64(-0.32037037037037036)],[np.float64(-0.2574074074074074)],[1],[0],[0],[2.532642300007865],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
185,0,185,[np.float64(-0.33055555555555555)],[np.float64(0.04259259259259259)],[1],[0],[0],[1.3965704999864101],['target'],185,0,185,0,541.6379838,,5,541.6284781,541.6379838,541.6379838,0.0183409,543.025266,[np.float64(-0.33055555555555555)],[np.float64(0.04259259259259259)],[1],[0],[0],[1.3965704999864101],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
186,0,186,[np.float64(0.1175925925925926)],[np.float64(0.4425925925925926)],[1],[0],[0],[4.581247899972368],['target'],186,0,186,0,543.0708861,,10,543.054715,543.0708861,543.0708861,0.0290979,547.6360521,[np.float64(0.1175925925925926)],[np.float64(0.4425925925925926)],[1],[0],[0],[4.581247899972368],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
187,0,187,[np.float64(0.28425925925925927)],[np.float64(-0.08425925925925926)],[1],[0],[0],[4.049532399978489],['target'],187,0,187,0,547.6592034,,5,547.6505335,547.6592034,547.6592034,0.0142695,551.7001495,[np.float64(0.28425925925925927)],[np.float64(-0.08425925925925926)],[1],[0],[0],[4.049532399978489],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
188,0,188,[np.float64(0.3425925925925926)],[np.float64(0.026851851851851852)],[1],[0],[0],[3.469634099979885],['target'],188,0,188,0,551.7209214,,5,551.7131374,551.7209214,551.7209214,0.0128461,555.1829282,[np.float64(0.3425925925925926)],[np.float64(0.026851851851851852)],[1],[0],[0],[3.469634099979885],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
189,0,189,[np.float64(-0.06851851851851852)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.9326250000158325],['target'],189,0,189,0,555.20615,,5,555.1974743,555.20615,555.20615,0.0142568,558.1302725,[np.float64(-0.06851851851851852)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.9326250000158325],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
190,0,190,[np.float64(-0.4675925925925926)],[np.float64(-0.337037037037037)],[1],[0],[0],[2.9623649999848567],['target'],190,0,190,0,558.1777342,,10,558.1612818,558.1777342,558.1777342,0.0306588,561.1237639,[np.float64(-0.4675925925925926)],[np.float64(-0.337037037037037)],[1],[0],[0],[2.9623649999848567],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
191,0,191,[np.float64(-0.04537037037037037)],[np.float64(-0.000925925925925926)],[1],[0],[0],[2.370249799976591],['target'],191,0,191,0,561.1450848,,5,561.137379,561.1450848,561.1450848,0.0133342,563.5077526,[np.float64(-0.04537037037037037)],[np.float64(-0.000925925925925926)],[1],[0],[0],[2.370249799976591],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
192,0,192,[np.float64(-0.05092592592592592)],[np.float64(-0.09907407407407408)],[1],[0],[0],[1.2157003000029363],['target'],192,0,192,0,563.5288933,,5,563.5229116,563.5288933,563.5288933,0.0149287,564.7386778,[np.float64(-0.05092592592592592)],[np.float64(-0.09907407407407408)],[1],[0],[0],[1.2157003000029363],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
193,0,193,[np.float64(0.2564814814814815)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.9198487999965437],['target'],193,0,193,0,564.7569921,,5,564.7498668,564.7569921,564.7569921,0.0110725,566.6697815,[np.float64(0.2564814814814815)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.9198487999965437],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
194,0,194,[np.float64(0.14814814814814814)],[np.float64(0.22407407407407406)],[1],[0],[0],[1.9238232000498101],['target'],194,0,194,0,566.6882334,,5,566.6823883,566.6882334,566.6882334,0.0125456,568.6063884,[np.float64(0.14814814814814814)],[np.float64(0.22407407407407406)],[1],[0],[0],[1.9238232000498101],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
195,0,195,[np.float64(-0.03796296296296296)],[np.float64(0.008333333333333333)],[1],[0],[0],[3.3577719000168145],['target'],195,0,195,0,568.6290037,,5,568.6239737,568.6290037,568.6290037,0.0171263,571.9818395,[np.float64(-0.03796296296296296)],[np.float64(0.008333333333333333)],[1],[0],[0],[3.3577719000168145],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
196,0,196,[np.float64(0.23981481481481481)],[np.float64(-0.03333333333333333)],[1],[0],[0],[2.5501186000183225],['target'],196,0,196,0,572.0022112,,5,571.996572,572.0022112,572.0022112,0.0145645,574.5467787,[np.float64(0.23981481481481481)],[np.float64(-0.03333333333333333)],[1],[0],[0],[2.5501186000183225],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
197,0,197,[np.float64(0.4787037037037037)],[np.float64(0.11574074074074074)],[1],[0],[0],[2.539164800022263],['target'],197,0,197,0,574.584038,,10,574.5722017,574.584038,574.584038,0.025265,577.1114415,[np.float64(0.4787037037037037)],[np.float64(0.11574074074074074)],[1],[0],[0],[2.539164800022263],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
198,0,198,[np.float64(0.4444444444444444)],[np.float64(-0.41574074074074074)],[1],[0],[0],[3.329961800016463],['target'],198,0,198,0,577.1583074,,10,577.1459372,577.1583074,577.1583074,0.0343577,580.4760025,[np.float64(0.4444444444444444)],[np.float64(-0.41574074074074074)],[1],[0],[0],[3.329961800016463],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
199,0,199,[np.float64(0.06018518518518518)],[np.float64(0.28888888888888886)],[1],[0],[0],[3.4440264999866486],['target'],199,0,199,0,580.5214113,,10,580.5122535,580.5214113,580.5214113,0.0359809,583.9563444,[np.float64(0.06018518518518518)],[np.float64(0.28888888888888886)],[1],[0],[0],[3.4440264999866486],['target'],DEM,1,2025-09-30_18h07.21.974,Visual search experiment,,2025.1.1,59.962859,2025-09-30 18h07.29.912565 +0530
