thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
187,0,187,[np.float64(-0.26296296296296295)],[np.float64(-0.10555555555555556)],[1],[0],[0],[2.3179833999602124],['target'],187,0,187,0,492.090464,,5,492.0826973,492.090464,492.090464,0.0136169,494.4007706,[np.float64(-0.26296296296296295)],[np.float64(-0.10555555555555556)],[1],[0],[0],[2.3179833999602124],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
188,0,188,[np.float64(-0.07314814814814814)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.6162822999758646],['target'],188,0,188,0,494.4229896,,5,494.4145565,494.4229896,494.4229896,0.0136519,496.0309482,[np.float64(-0.07314814814814814)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.6162822999758646],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
189,0,189,[np.float64(0.1814814814814815)],[np.float64(0.07685185185185185)],[1],[0],[0],[2.141869899991434],['target'],189,0,189,0,496.0734299,,10,496.0582955,496.0734299,496.0734299,0.0267197,498.2003374,[np.float64(0.1814814814814815)],[np.float64(0.07685185185185185)],[1],[0],[0],[2.141869899991434],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
190,0,190,[np.float64(0.22685185185185186)],[np.float64(0.06388888888888888)],[1],[0],[0],[1.4220616999664344],['target'],190,0,190,0,498.2322133,,10,498.2219886,498.2322133,498.2322133,0.0210983,499.6441405,[np.float64(0.22685185185185186)],[np.float64(0.06388888888888888)],[1],[0],[0],[1.4220616999664344],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
191,0,191,[np.float64(0.3055555555555556)],[np.float64(0.3490740740740741)],[1],[0],[0],[1.8543477000202984],['target'],191,0,191,0,499.6666196,,5,499.65606,499.6666196,499.6666196,0.0117236,501.510534,[np.float64(0.3055555555555556)],[np.float64(0.3490740740740741)],[1],[0],[0],[1.8543477000202984],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
192,0,192,[np.float64(0.2564814814814815)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.4250106000108644],['target'],192,0,192,0,501.54803,,10,501.5355287,501.54803,501.54803,0.0247703,502.9606651,[np.float64(0.2564814814814815)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.4250106000108644],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
193,0,193,[np.float64(-0.046296296296296294)],[np.float64(0.1925925925925926)],[1],[0],[0],[1.74302340002032],['target'],193,0,193,0,502.9987807,,10,502.983172,502.9987807,502.9987807,0.0222841,504.7263686,[np.float64(-0.046296296296296294)],[np.float64(0.1925925925925926)],[1],[0],[0],[1.74302340002032],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
194,0,194,[np.float64(-0.48055555555555557)],[np.float64(0.19722222222222222)],[1],[0],[0],[2.216425600054208],['target'],194,0,194,0,504.7478108,,5,504.7421332,504.7478108,504.7478108,0.0152911,506.958648,[np.float64(-0.48055555555555557)],[np.float64(0.19722222222222222)],[1],[0],[0],[2.216425600054208],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
195,0,195,[np.float64(0.1638888888888889)],[np.float64(-0.2175925925925926)],[1],[0],[0],[2.41604300000472],['target'],195,0,195,0,506.9796697,,5,506.9699248,506.9796697,506.9796697,0.0111204,509.3861034,[np.float64(0.1638888888888889)],[np.float64(-0.2175925925925926)],[1],[0],[0],[2.41604300000472],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
196,0,196,[np.float64(-0.4675925925925926)],[np.float64(-0.4675925925925926)],[1],[0],[0],[3.2330701000173576],['target'],196,0,196,0,509.4288763,,10,509.4194574,509.4288763,509.4288763,0.0331544,512.6526136,[np.float64(-0.4675925925925926)],[np.float64(-0.4675925925925926)],[1],[0],[0],[3.2330701000173576],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
197,0,197,[np.float64(0.225)],[np.float64(-0.37222222222222223)],[1],[0],[0],[3.0238140000146814],['target'],197,0,197,0,512.693591,,10,512.6742251,512.693591,512.693591,0.0213988,515.6981489,[np.float64(0.225)],[np.float64(-0.37222222222222223)],[1],[0],[0],[3.0238140000146814],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
198,0,198,[np.float64(-0.13703703703703704)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.7797263000393286],['target'],198,0,198,0,515.747867,,10,515.7357336,515.747867,515.747867,0.0373379,517.5155653,[np.float64(-0.13703703703703704)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.7797263000393286],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
199,0,199,[np.float64(-0.20462962962962963)],[np.float64(0.08518518518518518)],[1],[0],[0],[2.405204300011974],['target'],199,0,199,0,517.5586279,,10,517.5401109,517.5586279,517.5586279,0.024258,519.9454658,[np.float64(-0.20462962962962963)],[np.float64(0.08518518518518518)],[1],[0],[0],[2.405204300011974],['target'],ROS,1,2025-09-30_18h21.33.317,Visual search experiment,,2025.1.1,60.06695062,2025-09-30 18h22.05.523102 +0530
