gaze_image,posx,posy,validity,target_image,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructions.stopped,trial.started,neut.started,trial.stopped,resp.started,G.started,targ.started,mouse.started,G.stopped,resp.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,neut.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.002509300014935434,1.5870691000018269,,,,,,,,,,,,,,,,,,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,0,0,0,[np.float64(0.3212962962962963)],[np.float64(-0.009259259259259259)],[1],[0],[0],[0.633222000033129],['targ'],0,0,0,2,1.606826200033538,,,,1.6014280000235885,1.606826200033538,2.0013228000025265,2.023246900003869,2.0331154000014067,3.0008752000285313,1.0139197999378666,3.033850000007078,3.6370941000059247,[np.float64(0.3212962962962963)],[np.float64(-0.009259259259259259)],[1],[0],[0],[0.633222000033129],['targ'],,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,1,1,0,[np.float64(0.35648148148148145)],[np.float64(-0.03333333333333333)],[1],[0],[0],[0.9146117999916896],['targ'],0,1,1,0,3.6498419000417925,,,,3.637343700043857,3.6498419000417925,4.03325900004711,4.044911600009073,4.052559300034773,5.049105500045698,1.012014799984172,5.065454400028102,5.967513300012797,[np.float64(0.35648148148148145)],[np.float64(-0.03333333333333333)],[1],[0],[0],[0.9146117999916896],['targ'],4.052559300034773,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,2,2,0,[np.float64(-0.35)],[np.float64(0.03518518518518519)],[1],[0],[0],[0.882692200015299],['targ'],0,2,2,1,5.9812172000529245,,,,5.967747100046836,5.9812172000529245,6.36448080005357,6.3735417000134476,6.380817299999762,7.380027700040955,1.012517699971795,7.380027700040955,8.26294050004799,[np.float64(-0.35)],[np.float64(0.03518518518518519)],[1],[0],[0],[0.882692200015299],['targ'],6.380817299999762,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,3,3,0,[np.float64(0.37962962962962965)],[np.float64(-0.10277777777777777)],[1],[0],[0],[0.8477794000064023],['targ'],0,3,3,4,8.279317300010007,,,,8.263171200000215,8.279317300010007,8.662293400033377,8.674366200051736,8.67944240005454,9.679313700005878,1.0164941999828443,9.695075099996757,10.530993100022897,[np.float64(0.37962962962962965)],[np.float64(-0.10277777777777777)],[1],[0],[0],[0.8477794000064023],['targ'],8.67944240005454,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,4,4,0,[np.float64(-0.4648148148148148)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.4190962999709882],['targ'],0,4,4,5,10.544001300004311,,,,10.53154400002677,10.544001300004311,10.927543000027072,10.93953870004043,10.943801800021902,11.943497900036164,1.0125129999942146,11.943497900036164,12.363107200013474,[np.float64(-0.4648148148148148)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.4190962999709882],['targ'],10.943801800021902,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,5,5,0,[np.float64(0.45925925925925926)],[np.float64(-0.08703703703703704)],[1],[0],[0],[0.5023851000005379],['targ'],0,5,5,6,12.375774600019213,,,,12.363424400042277,12.375774600019213,12.759503300010692,12.77050710003823,12.775829300051555,13.775540400005411,1.0123961999779567,13.791620700038038,14.280380200012587,[np.float64(0.45925925925925926)],[np.float64(-0.08703703703703704)],[1],[0],[0],[0.5023851000005379],['targ'],12.775829300051555,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,6,6,0,[np.float64(-0.4064814814814815)],[np.float64(0.007407407407407408)],[1],[0],[0],[0.5701585999922827],['targ'],0,6,6,7,14.291083700023592,,,,14.280866100045387,14.291083700023592,14.673968600051012,14.68426550005097,14.690812800021376,15.69001770002069,1.0095911999815144,15.69001770002069,16.260615700040944,[np.float64(-0.4064814814814815)],[np.float64(0.007407407407407408)],[1],[0],[0],[0.5701585999922827],['targ'],14.690812800021376,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,7,7,0,[np.float64(-0.31851851851851853)],[np.float64(-0.010185185185185186)],[1],[0],[0],[0.8139201999874786],['targ'],0,7,7,3,16.272597400005907,,,,16.261239900020882,16.272597400005907,16.65620690002106,16.668840700003784,16.67318179999711,17.67246700002579,1.0117743999580853,17.688508100050967,18.490197800041642,[np.float64(-0.31851851851851853)],[np.float64(-0.010185185185185186)],[1],[0],[0],[0.8139201999874786],['targ'],16.67318179999711,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,8,0,1,[np.float64(-0.47962962962962963)],[np.float64(0.06481481481481481)],[1],[0],[0],[0.6540302999783307],['targ'],1,0,8,3,18.504096700053196,,,,18.490415500011295,18.504096700053196,18.88801560003776,18.89657250000164,18.90412440005457,19.903114600048866,1.0129863999900408,19.903114600048866,20.557548800017685,[np.float64(-0.47962962962962963)],[np.float64(0.06481481481481481)],[1],[0],[0],[0.6540302999783307],['targ'],18.90412440005457,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,9,1,1,[np.float64(-0.33240740740740743)],[np.float64(-0.03611111111111111)],[1],[0],[0],[0.5812246999703348],['targ'],1,1,9,7,20.569319500005804,,,,20.558142100053374,20.569319500005804,20.952606900013052,20.964876700018067,20.970580900029745,21.96870080003282,1.0110899999854155,21.984588999999687,22.553516200045124,[np.float64(-0.33240740740740743)],[np.float64(-0.03611111111111111)],[1],[0],[0],[0.5812246999703348],['targ'],20.970580900029745,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,10,2,1,[np.float64(0.5481481481481482)],[np.float64(-0.11944444444444445)],[1],[0],[0],[0.5832648999639787],['targ'],1,2,10,4,22.56763610005146,,,,22.553811000019778,22.56763610005146,22.950863900012337,22.964215700048953,22.96881700004451,23.96698050003033,1.0134627999505028,23.983376900025178,24.553229600016493,[np.float64(0.5481481481481482)],[np.float64(-0.11944444444444445)],[1],[0],[0],[0.5832648999639787],['targ'],22.96881700004451,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,11,3,1,[np.float64(0.3537037037037037)],[np.float64(-0.020370370370370372)],[1],[0],[0],[0.5649979999870993],['targ'],1,3,11,0,24.56578550004633,,,,24.553772500017658,24.56578550004633,24.94952760002343,24.95756910002092,24.965970400022343,25.966063900035806,1.012817199982237,25.981871800031513,26.534616100019775,[np.float64(0.3537037037037037)],[np.float64(-0.020370370370370372)],[1],[0],[0],[0.5649979999870993],['targ'],24.965970400022343,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,12,4,1,[np.float64(0.4898148148148148)],[np.float64(-0.11481481481481481)],[1],[0],[0],[0.4857371000107378],['targ'],1,4,12,6,26.547707100049593,,,,26.535106500028633,26.547707100049593,26.93076410004869,26.94105300004594,26.947465900040697,27.946571300039068,1.0119467999902554,27.946571300039068,28.43271080002887,[np.float64(0.4898148148148148)],[np.float64(-0.11481481481481481)],[1],[0],[0],[0.4857371000107378],['targ'],26.947465900040697,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,13,5,1,[np.float64(0.41203703703703703)],[np.float64(-0.06574074074074074)],[1],[0],[0],[0.49736570002278313],['targ'],1,5,13,2,28.446015100053046,,,,28.433052300009876,28.446015100053046,28.829712200036738,28.841794300009497,28.84738930000458,29.84619150002254,1.0136045999825,29.861918700044043,30.34640430001309,[np.float64(0.41203703703703703)],[np.float64(-0.06574074074074074)],[1],[0],[0],[0.49736570002278313],['targ'],28.84738930000458,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,14,6,1,[np.float64(-0.4203703703703704)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.43575419997796416],['targ'],1,6,14,1,30.36115500004962,,,,30.346619500021916,30.36115500004962,30.744180800043978,30.753408900054637,30.761001600010786,31.760246300022118,1.0139861999778077,31.760246300022118,32.19647880003322,[np.float64(-0.4203703703703704)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.43575419997796416],['targ'],30.761001600010786,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,15,7,1,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.43121899996185675],['targ'],1,7,15,5,32.2094563000137,,,,32.196972500009,32.2094563000137,32.593041600019205,32.60340940003516,32.60968750005122,33.60915900004329,1.0126575999893248,33.625255200022366,34.045074000023305,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.43121899996185675],['targ'],32.60968750005122,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,16,0,2,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.4469453999772668],['targ'],2,0,16,1,34.05795010004658,,,,34.0455617000116,34.05795010004658,34.441451300051995,34.452663300035056,34.458183700044174,35.458160800044425,1.013063599995803,35.474024199997075,35.90929760003928,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.4469453999772668],['targ'],34.458183700044174,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,17,1,2,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.4314639999647625],['targ'],2,1,17,5,35.9230993000092,,,,35.909805200004485,35.9230993000092,36.306869100022595,36.31931050005369,36.32354320003651,37.32325650000712,1.0139522000099532,37.33902630000375,37.75818010000512,[np.float64(-0.36666666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.4314639999647625],['targ'],36.32354320003651,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,18,2,2,[np.float64(0.4203703703703704)],[np.float64(-0.046296296296296294)],[1],[0],[0],[0.8018778000259772],['targ'],2,2,18,4,37.771557300002314,,,,37.758698100049514,37.771557300002314,38.155193000042345,38.16748760000337,38.17159790004371,39.17096220003441,1.0127585999434814,39.17096220003441,39.97327330004191,[np.float64(0.4203703703703704)],[np.float64(-0.046296296296296294)],[1],[0],[0],[0.8018778000259772],['targ'],38.17159790004371,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,19,3,2,[np.float64(-0.4305555555555556)],[np.float64(0.037037037037037035)],[1],[0],[0],[0.581838299985975],['targ'],2,3,19,7,39.98637430003146,,,,39.973509500036016,39.98637430003146,40.37009979999857,40.38205260003451,40.38653460005298,41.38588280003751,1.012638199958019,41.40221610001754,41.971759300038684,[np.float64(-0.4305555555555556)],[np.float64(0.037037037037037035)],[1],[0],[0],[0.581838299985975],['targ'],40.38653460005298,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,20,4,2,[np.float64(0.3509259259259259)],[np.float64(-0.062037037037037036)],[1],[0],[0],[0.5816602000268176],['targ'],2,4,20,0,41.98478340002475,,,,41.97199480002746,41.98478340002475,42.36853500001598,42.3790663999971,42.385086700029206,43.384470500051975,1.0128719999920577,43.40093010000419,43.968615200021304,[np.float64(0.3509259259259259)],[np.float64(-0.062037037037037036)],[1],[0],[0],[0.5816602000268176],['targ'],42.385086700029206,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,21,5,2,[np.float64(0.3814814814814815)],[np.float64(-0.013888888888888888)],[1],[0],[0],[0.3193458000314422],['targ'],2,5,21,2,43.983139500021935,,,,43.968829500023276,43.983139500021935,44.3668654000503,44.37801630003378,44.383119700010866,45.38227740000002,1.0137739999918267,45.38227740000002,45.70206490001874,[np.float64(0.3814814814814815)],[np.float64(-0.013888888888888888)],[1],[0],[0],[0.3193458000314422],['targ'],44.383119700010866,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,22,6,2,[np.float64(-0.325)],[np.float64(-0.000925925925925926)],[1],[0],[0],[0.5339130000211298],['targ'],2,6,22,3,45.71531470003538,,,,45.70254330005264,45.71531470003538,46.098375500005204,46.1076162000536,46.115115000051446,47.11450650001643,1.012487499974668,47.11450650001643,47.64891610003542,[np.float64(-0.325)],[np.float64(-0.000925925925925926)],[1],[0],[0],[0.5339130000211298],['targ'],46.115115000051446,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,23,7,2,[np.float64(0.6907407407407408)],[np.float64(-0.14074074074074075)],[1],[0],[0],[0.5159141000476666],['targ'],2,7,23,6,47.66359320003539,,,,47.64927829999942,47.66359320003539,48.047425400000066,48.05997150001349,48.06525540002622,49.063072200049646,1.0141587000107393,49.07927980000386,49.58254170004511,[np.float64(0.6907407407407408)],[np.float64(-0.14074074074074075)],[1],[0],[0],[0.5159141000476666],['targ'],48.06525540002622,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,24,0,3,[np.float64(-0.4861111111111111)],[np.float64(0.06296296296296296)],[1],[0],[0],[0.6181480999803171],['targ'],3,0,24,3,49.595426900021266,,,,49.58301610004855,49.595426900021266,49.978745400032494,49.986435700033326,49.9952159000095,50.994590800022706,1.0120487999520265,50.994590800022706,51.61316240002634,[np.float64(-0.4861111111111111)],[np.float64(0.06296296296296296)],[1],[0],[0],[0.6181480999803171],['targ'],49.9952159000095,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,25,1,3,[np.float64(0.4638888888888889)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.53285150002921],['targ'],3,1,25,4,51.626899800030515,,,,51.61349080002401,51.626899800030515,52.01021420001052,52.01958190003643,52.02715060004266,53.026617700001225,1.013481399975717,53.042525199998636,53.56164780003019,[np.float64(0.4638888888888889)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.53285150002921],['targ'],52.02715060004266,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,26,2,3,[np.float64(-0.5074074074074074)],[np.float64(0.058333333333333334)],[1],[0],[0],[0.35029000003123656],['targ'],3,2,26,5,53.575382000009995,,,,53.56196200003615,53.575382000009995,53.958782300003804,53.970555100007914,53.97557730000699,54.9748280000058,1.0131946999463253,54.99125970003661,55.327614600013476,[np.float64(-0.5074074074074074)],[np.float64(0.058333333333333334)],[1],[0],[0],[0.35029000003123656],['targ'],53.97557730000699,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,27,3,3,[np.float64(0.3212962962962963)],[np.float64(-0.020370370370370372)],[1],[0],[0],[0.38325329998042434],['targ'],3,3,27,2,55.34061290003592,,,,55.32812640001066,55.34061290003592,55.7241266000201,55.73462750000181,55.74079670000356,56.74007850000635,1.012436999939382,56.756233700027224,57.12599690002389,[np.float64(0.3212962962962963)],[np.float64(-0.020370370370370372)],[1],[0],[0],[0.38325329998042434],['targ'],55.74079670000356,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,28,4,3,[np.float64(-0.30833333333333335)],[np.float64(-0.032407407407407406)],[1],[0],[0],[0.40176550002070144],['targ'],3,4,28,1,57.13895290001528,,,,57.12650100002065,57.13895290001528,57.52267950004898,57.532479500048794,57.53908900002716,58.538258900051005,1.0122243999503553,58.538258900051005,58.94040210003732,[np.float64(-0.30833333333333335)],[np.float64(-0.032407407407407406)],[1],[0],[0],[0.40176550002070144],['targ'],57.53908900002716,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,29,5,3,[np.float64(0.5814814814814815)],[np.float64(-0.062037037037037036)],[1],[0],[0],[0.4178593999822624],['targ'],3,5,29,6,58.95428520004498,,,,58.9407271000091,58.95428520004498,59.33748139999807,59.345337600039784,59.35417440003948,60.35333440004615,1.0130221999716014,60.35333440004615,60.771589200012386,[np.float64(0.5814814814814815)],[np.float64(-0.062037037037037036)],[1],[0],[0],[0.4178593999822624],['targ'],59.35417440003948,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,30,6,3,[np.float64(-0.2)],[np.float64(-0.022222222222222223)],[1],[0],[0],[0.6524062000098638],[None],3,6,30,7,60.78612550004618,,,,60.771796000015456,60.78612550004618,61.16947650001384,61.17885450000176,61.186063100001775,62.18509929999709,1.0136004000087269,62.18509929999709,62.83785660000285,[np.float64(-0.2)],[np.float64(-0.022222222222222223)],[1],[0],[0],[0.6524062000098638],[None],61.186063100001775,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
