thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
179,0,179,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1993524999707006],[None],179,0,179,0,269.3901517,,5,269.3828515,269.3901517,269.3901517,0.0162804,269.5823369,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1993524999707006],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
180,0,180,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19380900001851842],[None],180,0,180,0,269.6123774,,5,269.6040719,269.6123774,269.6123774,0.0215536,269.7979793,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19380900001851842],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
181,0,181,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1818650999921374],[None],181,0,181,0,269.8431754,,10,269.8337158,269.8431754,269.8431754,0.0355497,270.0157025,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1818650999921374],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
182,0,182,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1543318000040017],[None],182,0,182,0,270.0541317,,5,270.0437807,270.0541317,270.0541317,0.0279443,270.1982143,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1543318000040017],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
183,0,183,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19503400003304705],[None],183,0,183,0,270.2302653,,5,270.2198119,270.2302653,270.2302653,0.0214035,270.4149616,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19503400003304705],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
184,0,184,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1337663999875076],[None],184,0,184,0,270.4799314,,10,270.463814,270.4799314,270.4799314,0.0487146,270.5976872,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1337663999875076],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
185,0,185,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.18304480001097545],[None],185,0,185,0,270.6450344,,10,270.6323717,270.6450344,270.6450344,0.0344768,270.8155584,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.18304480001097545],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
186,0,186,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1647340999916196],[None],186,0,186,0,270.8595254,,10,270.8501138,270.8595254,270.8595254,0.0343155,271.0149792,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1647340999916196],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
187,0,187,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1706910000066273],[None],187,0,187,0,271.0542472,,10,271.044077,271.0542472,271.0542472,0.028806,271.2149447,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1706910000066273],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
188,0,188,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.183992899954319],[None],188,0,188,0,271.2590264,,10,271.2467477,271.2590264,271.2590264,0.0313758,271.4308294,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.183992899954319],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
189,0,189,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20086979999905452],[None],189,0,189,0,271.4513079,,5,271.4449728,271.4513079,271.4513079,0.0139608,271.645958,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20086979999905452],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
190,0,190,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20443799998611212],[None],190,0,190,0,271.6674572,,5,271.6596779,271.6674572,271.6674572,0.0136027,271.8642396,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20443799998611212],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
191,0,191,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.17245999997248873],[None],191,0,191,0,271.9068908,,10,271.8909148,271.9068908,271.9068908,0.0264357,272.0634864,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.17245999997248873],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
192,0,192,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20061949995579198],[None],192,0,192,0,272.1074325,,10,272.0965297,272.1074325,272.1074325,0.0328396,272.2972691,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.20061949995579198],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
193,0,193,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1817157000186853],[None],193,0,193,0,272.3281456,,5,272.3178656,272.3281456,272.3281456,0.0203235,272.4997045,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.1817157000186853],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
194,0,194,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.17102260002866387],[None],194,0,194,0,272.5584084,,10,272.5403468,272.5584084,272.5584084,0.0404076,272.7114294,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.17102260002866387],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
195,0,195,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19167700002435595],[None],195,0,195,0,272.7306421,,5,272.7211194,272.7306421,272.7306421,0.0095747,272.9128885,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19167700002435595],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
196,0,196,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19268859998555854],[None],196,0,196,0,272.9473112,,10,272.9356704,272.9473112,272.9473112,0.0226492,273.1285337,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19268859998555854],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
197,0,197,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19371829996816814],[None],197,0,197,0,273.1714158,,10,273.1508931,273.1714158,273.1714158,0.0220447,273.3446707,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.19371829996816814],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
198,0,198,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.2088825000100769],[None],198,0,198,0,273.3659206,,5,273.3532916,273.3659206,273.3659206,0.0085088,273.5623088,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.2088825000100769],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
199,0,199,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.14674610004294664],[None],199,0,199,0,273.5906489,,5,273.5818038,273.5906489,273.5906489,0.0193209,273.7286506,[np.float64(0.28425925925925927)],[np.float64(0.13240740740740742)],[1],[0],[0],[0.14674610004294664],[None],DHM,1,2025-09-30_18h39.23.556,Visual search experiment,,2025.1.1,59.90255053,2025-09-30 18h39.31.980959 +0530
