pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
50,c,74,2,18,c,1,0.0884017,None,18,2,74,2,,,,,185.6539018,,185.63761,185.6539018,186.6363718,186.6363718,186.6363718,186.6363718,186.6530973,187.6520495,187.6520495,187.752464,c,1,0.0884017,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,75,3,18,z,1,0.0998852,None,18,3,75,3,,,,,187.7686271,,187.7528014,187.7686271,188.7680365,188.7680365,188.7680365,188.7680365,188.7680365,189.7672789,189.7672789,189.8678438,z,1,0.0998852,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,76,0,19,x,1,0.1206153,None,19,0,76,0,,,,,189.8838654,,189.8683422,189.8838654,190.8827682,190.8827682,190.8827682,190.8827682,190.8995471,191.8820654,191.8820654,192.0160383,x,1,0.1206153,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,77,1,19,v,1,0.8706694,None,19,1,77,1,,,,,192.0319334,,192.016276,192.0319334,193.0312607,193.0312607,193.0312607,193.0312607,193.0478848,194.0303316,194.0303316,194.9137153,v,1,0.8706694,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,78,2,19,c,1,0.273559,None,19,2,78,2,,,,,194.9295538,,194.9140972,194.9295538,195.9285371,195.9285371,195.9285371,195.9285371,195.9285371,196.9281258,196.9281258,197.2117956,c,1,0.273559,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,79,3,19,z,1,0.2914325,None,19,3,79,3,,,,,197.2279318,,197.2122473,197.2279318,198.2269976,198.2269976,198.2269976,198.2269976,198.2269976,199.226156,199.226156,199.5267546,z,1,0.2914325,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,80,0,20,x,1,0.2852346,None,20,0,80,0,,,,,199.5426619,,199.5272282,199.5426619,200.542381,200.542381,200.542381,200.542381,200.5588749,201.5407079,201.5407079,201.8411181,x,1,0.2852346,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,81,1,20,v,1,0.3356475,None,20,1,81,1,,,,,201.857156,,201.8415229,201.857156,202.8565908,202.8565908,202.8565908,202.8565908,202.8565908,203.8555701,203.8555701,204.205836,v,1,0.3356475,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,82,2,20,c,1,0.2808155,None,20,2,82,2,,,,,204.222248,,204.2061924,204.222248,205.2211987,205.2211987,205.2211987,205.2211987,205.2211987,206.2203971,206.2203971,206.5041288,c,1,0.2808155,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,83,3,20,z,1,0.5268856,None,20,3,83,3,,,,,206.5199758,,206.5046187,206.5199758,207.5193621,207.5193621,207.5193621,207.5193621,207.5193621,208.5184956,208.5184956,209.0527666,z,1,0.5268856,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,84,0,21,x,1,0.4509754,None,21,0,84,0,,,,,209.068077,,209.053153,209.068077,210.0671366,210.0671366,210.0671366,210.0671366,210.0671366,211.0665701,211.0665701,211.5334716,x,1,0.4509754,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,85,1,21,v,1,0.4320085,None,21,1,85,1,,,,,211.5490654,,211.533699,211.5490654,212.5485765,212.5485765,212.5485765,212.5485765,212.5485765,213.5478613,213.5478613,213.980849,v,1,0.4320085,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,86,2,21,c,1,0.3161852,None,21,2,86,2,,,,,213.9975827,,213.9810787,213.9975827,214.9798474,214.9798474,214.9798474,214.9798474,215.0131359,215.9956162,215.9956162,216.3124665,c,1,0.3161852,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,87,3,21,z,1,0.3284594,None,21,3,87,3,,,,,216.3285818,,216.3127675,216.3285818,217.3278926,217.3278926,217.3278926,217.3278926,217.3447588,218.3272128,218.3272128,218.6607993,z,1,0.3284594,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,88,0,22,x,1,0.5293584,None,22,0,88,0,,,,,218.6766896,,218.6610733,218.6766896,219.6760648,219.6760648,219.6760648,219.6760648,219.6760648,220.6757516,220.6757516,221.2082829,x,1,0.5293584,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,89,1,22,v,1,0.4328944,None,22,1,89,1,,,,,221.2244808,,221.2085204,221.2244808,222.2073712,222.2073712,222.2073712,222.2073712,222.2241151,223.2230065,223.2230065,223.6565841,v,1,0.4328944,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,90,2,22,c,1,0.9504853,None,22,2,90,2,,,,,223.6728057,,223.6570712,223.6728057,224.6719409,224.6719409,224.6719409,224.6719409,224.6886059,225.6710215,225.6710215,226.6377034,c,1,0.9504853,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,91,3,22,z,1,0.3962203,None,22,3,91,3,,,,,226.6535746,,226.6382018,226.6535746,227.6526962,227.6526962,227.6526962,227.6526962,227.6526962,228.6528406,228.6528406,229.0521145,z,1,0.3962203,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,92,0,23,x,1,0.2176849,None,23,0,92,0,,,,,229.0683142,,229.0524922,229.0683142,230.0675073,230.0675073,230.0675073,230.0675073,230.0841792,231.0668707,231.0668707,231.3002395,x,1,0.2176849,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,93,1,23,v,1,0.2576076,None,23,1,93,1,,,,,231.3165065,,231.3006864,231.3165065,232.3156671,232.3156671,232.3156671,232.3156671,232.3156671,233.3147576,233.3147576,233.58182,v,1,0.2576076,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,94,2,23,c,1,0.354066,None,23,2,94,2,,,,,233.5979406,,233.5823253,233.5979406,234.5969709,234.5969709,234.5969709,234.5969709,234.6135362,235.5961595,235.5961595,235.9632296,c,1,0.354066,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,95,3,23,z,1,0.1152026,None,23,3,95,3,,,,,235.9794027,,235.9637117,235.9794027,236.9785365,236.9785365,236.9785365,236.9785365,236.9785365,237.9776253,237.9776253,238.0943588,z,1,0.1152026,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,96,0,24,x,1,0.2401563,None,24,0,96,0,,,,,238.110964,,238.094589,238.110964,239.0933526,239.0933526,239.0933526,239.0933526,239.1102439,240.1098179,240.1098179,240.3590857,x,1,0.2401563,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,97,1,24,v,1,0.078696,None,24,1,97,1,,,,,240.3759683,,240.359387,240.3759683,241.3583823,241.3583823,241.3583823,241.3583823,241.3750644,242.373872,242.373872,242.4575782,v,1,0.078696,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,98,2,24,c,1,0.1191475,None,24,2,98,2,,,,,242.4740191,,242.4578138,242.4740191,243.473081,243.473081,243.473081,243.473081,243.473081,244.4722822,244.4722822,244.6058554,c,1,0.1191475,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,99,3,24,z,1,0.3492772,None,24,3,99,3,,,,,244.6222073,,244.6061304,244.6222073,245.6213379,245.6213379,245.6213379,245.6213379,245.6213379,246.6205659,246.6205659,246.9705559,z,1,0.3492772,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,0,0,0,x,0,0.3222912,None,,,,,0,0,0,3,246.9875589,,246.984437,246.9875589,247.9860322,247.9860322,247.9860322,247.9860322,248.0027232,248.9851262,248.9851262,249.3193161,,,,,x,0,0.3222912,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,1,1,0,x,1,0.439023,None,,,,,0,1,1,0,249.3349865,,249.3198189,249.3349865,250.3340607,250.3340607,250.3340607,250.3340607,250.3340607,251.3331305,251.3331305,251.7834782,,,,,x,1,0.439023,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,2,2,0,v,1,1.0399299,None,,,,,0,2,2,1,251.7996648,,251.7837346,251.7996648,252.7989871,252.7989871,252.7989871,252.7989871,252.7989871,253.7977682,253.7977682,254.8476841,,,,,v,1,1.0399299,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,3,3,1,x,1,0.61187,None,,,,,1,3,3,0,254.8638634,,254.8481749,254.8638634,255.862908,255.862908,255.862908,255.862908,255.862908,256.8621186,256.8621186,257.4789853,,,,,x,1,0.61187,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,4,4,1,z,1,0.8342381,None,,,,,1,4,4,3,257.4949615,,257.4793569,257.4949615,258.4938788,258.4938788,258.4938788,258.4938788,258.5107114,259.4933325,259.4933325,260.3426971,,,,,z,1,0.8342381,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,5,5,2,z,1,0.605983,None,,,,,2,5,5,3,260.359185,,260.3430238,260.359185,261.3582979,261.3582979,261.3582979,261.3582979,261.3582979,262.358525,262.358525,262.9742541,,,,,z,1,0.605983,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,6,6,2,x,1,0.4828958,None,,,,,2,6,6,0,262.9912298,,262.9748023,262.9912298,263.9897273,263.9897273,263.9897273,263.9897273,264.0061393,264.9886843,264.9886843,265.4722198,,,,,x,1,0.4828958,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,7,7,1,v,1,0.9409778,None,,,,,1,7,7,1,265.4893267,,265.4726495,265.4893267,266.487518,266.487518,266.487518,266.487518,266.504077,267.4867471,267.4867471,268.4365562,,,,,v,1,0.9409778,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,8,8,3,x,1,0.9289939,None,,,,,3,8,8,0,268.4525153,,268.4370509,268.4525153,269.4516892,269.4516892,269.4516892,269.4516892,269.4516892,270.4507482,270.4507482,271.3840779,,,,,x,1,0.9289939,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,9,9,3,z,1,0.9252301,None,,,,,3,9,9,3,271.4001842,,271.3845578,271.4001842,272.3993398,272.3993398,272.3993398,272.3993398,272.3993398,273.3985814,273.3985814,274.3313793,,,,,z,1,0.9252301,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,10,10,0,c,1,0.5482478,None,,,,,0,10,10,2,274.3474732,,274.3317883,274.3474732,275.3470624,275.3470624,275.3470624,275.3470624,275.3470624,276.3467546,276.3467546,276.8958352,,,,,c,1,0.5482478,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,11,11,1,c,1,0.5829044,None,,,,,1,11,11,2,276.9121001,,276.896084,276.9121001,277.8946611,277.8946611,277.8946611,277.8946611,277.911492,278.9107803,278.9107803,279.5105704,,,,,c,1,0.5829044,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,12,12,4,x,1,0.7361063,None,,,,,4,12,12,0,279.5266405,,279.5109416,279.5266405,280.5259107,280.5259107,280.5259107,280.5259107,280.5259107,281.5250829,281.5250829,282.2761892,,,,,x,1,0.7361063,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,13,13,5,x,1,2.0051,None,,,,,5,13,13,0,282.2912795,,282.2764299,282.2912795,283.2902632,283.2902632,283.2902632,283.2902632,283.2902632,284.2893338,284.2893338,286.3051127,,,,,x,1,2.0051,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,14,14,6,x,1,0.4922741,None,,,,,6,14,14,0,286.3213737,,286.3056196,286.3213737,287.3206336,287.3206336,287.3206336,287.3206336,287.3369211,288.3195327,288.3195327,288.8194499,,,,,x,1,0.4922741,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,15,15,2,v,1,0.9471975,None,,,,,2,15,15,1,288.8356447,,288.8198195,288.8356447,289.834764,289.834764,289.834764,289.834764,289.834764,290.8343761,290.8343761,291.7839045,,,,,v,1,0.9471975,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,16,16,7,x,1,0.4363481,None,,,,,7,16,16,0,291.8002295,,291.7844082,291.8002295,292.7991896,292.7991896,292.7991896,292.7991896,292.7991896,293.7982949,293.7982949,294.2486899,,,,,x,1,0.4363481,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,17,17,3,v,1,0.5532164,None,,,,,3,17,17,1,294.2648331,,294.2491523,294.2648331,295.2636209,295.2636209,295.2636209,295.2636209,295.2636209,296.2627676,296.2627676,296.8303826,,,,,v,1,0.5532164,None,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
