pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,0,0,0,x,1,0.5560525,None,0,0,0,0,,,,,0.0178242,,0.0141703,0.0178242,1.0120546,1.0120546,1.0120546,1.0120546,1.0286187,2.0112279,2.0112279,2.5894936,x,1,0.5560525,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,1,1,0,v,1,0.8498304,None,0,1,1,1,,,,,2.5941218,,2.5897405,2.5941218,3.5932718,3.5932718,3.5932718,3.5932718,3.6098455,4.5924106,4.5924106,5.4593341,v,1,0.8498304,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,2,2,0,c,1,0.3310893,None,0,2,2,2,,,,,5.4749387,,5.4595988,5.4749387,6.474244,6.474244,6.474244,6.474244,6.474244,7.4735069,7.4735069,7.8067333,c,1,0.3310893,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,3,3,0,z,1,0.2736511,None,0,3,3,3,,,,,7.8229257,,7.8069822,7.8229257,8.8055589,8.8055589,8.8055589,8.8055589,8.8221416,9.8214417,9.8214417,10.1048483,z,1,0.2736511,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,4,0,1,x,1,0.2737382,None,1,0,4,0,,,,,10.1212844,,10.1051047,10.1212844,11.1203776,11.1203776,11.1203776,11.1203776,11.1203776,12.1195433,12.1195433,12.4030069,x,1,0.2737382,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,5,1,1,v,1,0.2948677,None,1,1,5,1,,,,,12.4190742,,12.403271,12.4190742,13.418498,13.418498,13.418498,13.418498,13.418498,14.4177803,14.4177803,14.7174796,v,1,0.2948677,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,6,2,1,c,1,0.0962301,None,1,2,6,2,,,,,14.7339677,,14.7177149,14.7339677,15.716604,15.716604,15.716604,15.716604,15.7331949,16.7324985,16.7324985,16.8327142,c,1,0.0962301,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,7,3,1,z,1,0.2149683,None,1,3,7,3,,,,,16.8490466,,16.8330014,16.8490466,17.8481356,17.8481356,17.8481356,17.8481356,17.8481356,18.8473295,18.8473295,19.0641953,z,1,0.2149683,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,8,0,2,x,1,0.2536912,None,2,0,8,0,,,,,19.0805591,,19.0644471,19.0805591,20.0796313,20.0796313,20.0796313,20.0796313,20.0796313,21.0787823,21.0787823,21.3456229,x,1,0.2536912,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,9,1,2,v,1,0.2935926,None,2,1,9,1,,,,,21.3618868,,21.3458692,21.3618868,22.360988,22.360988,22.360988,22.360988,22.360988,23.3604475,23.3604475,23.660541,v,1,0.2935926,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,10,2,2,c,1,0.4423767,None,2,2,10,2,,,,,23.676828,,23.6608819,23.676828,24.6759449,24.6759449,24.6759449,24.6759449,24.6759449,25.6751336,25.6751336,26.125042,c,1,0.4423767,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,11,3,2,z,1,0.3111122,None,2,3,11,3,,,,,26.1413345,,26.1252839,26.1413345,27.1406173,27.1406173,27.1406173,27.1406173,27.1406173,28.1396768,28.1396768,28.4568186,z,1,0.3111122,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,12,0,3,x,1,0.3507856,None,3,0,12,0,,,,,28.4727532,,28.457301,28.4727532,29.4719971,29.4719971,29.4719971,29.4719971,29.4719971,30.4712111,30.4712111,30.8379237,x,1,0.3507856,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,13,1,3,v,1,0.3302334,None,3,1,13,1,,,,,30.8539911,,30.8381952,30.8539911,31.8532038,31.8532038,31.8532038,31.8532038,31.8532038,32.8524155,32.8524155,33.1858663,v,1,0.3302334,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,14,2,3,c,1,0.2795093,None,3,2,14,2,,,,,33.2022113,,33.1861174,33.2022113,34.2012713,34.2012713,34.2012713,34.2012713,34.2012713,35.2005342,35.2005342,35.4838678,c,1,0.2795093,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,15,3,3,z,1,0.2555112,None,3,3,15,3,,,,,35.5001373,,35.4841057,35.5001373,36.4994386,36.4994386,36.4994386,36.4994386,36.4994386,37.4986483,37.4986483,37.7656295,z,1,0.2555112,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,16,0,4,x,1,0.274465,None,4,0,16,0,,,,,37.7818628,,37.7659657,37.7818628,38.7809946,38.7809946,38.7809946,38.7809946,38.7809946,39.780091,39.780091,40.0635957,x,1,0.274465,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,17,1,4,v,1,0.3092117,None,4,1,17,1,,,,,40.0799326,,40.0638312,40.0799326,41.0791001,41.0791001,41.0791001,41.0791001,41.0791001,42.0781445,42.0781445,42.3952583,v,1,0.3092117,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,18,2,4,c,1,0.2756223,None,4,2,18,2,,,,,42.4113686,,42.395681,42.4113686,43.4104944,43.4104944,43.4104944,43.4104944,43.4104944,44.4099565,44.4099565,44.6932317,c,1,0.2756223,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,19,3,4,z,1,0.2947885,None,4,3,19,3,,,,,44.709397,,44.6935596,44.709397,45.7085862,45.7085862,45.7085862,45.7085862,45.7085862,46.7078338,46.7078338,47.0079058,z,1,0.2947885,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,20,0,5,x,1,0.3747289,None,5,0,20,0,,,,,47.0241335,,47.0083016,47.0241335,48.0233659,48.0233659,48.0233659,48.0233659,48.0233659,49.0226065,49.0226065,49.4058601,x,1,0.3747289,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,21,1,5,v,1,0.3802788,None,5,1,21,1,,,,,49.4221021,,49.406085,49.4221021,50.4213453,50.4213453,50.4213453,50.4213453,50.4213453,51.4213288,51.4213288,51.8041152,v,1,0.3802788,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,22,2,5,c,1,0.339242,None,5,2,22,2,,,,,51.820215,,51.8045005,51.820215,52.8028736,52.8028736,52.8028736,52.8028736,52.8194506,53.818835,53.818835,54.169033,c,1,0.339242,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,23,3,5,z,1,0.2775486,None,5,3,23,3,,,,,54.1849495,,54.1694775,54.1849495,55.1842261,55.1842261,55.1842261,55.1842261,55.1842261,56.1834581,56.1834581,56.4671311,z,1,0.2775486,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,24,0,6,x,1,0.5384979,None,6,0,24,0,,,,,56.4831348,,56.4676111,56.4831348,57.4822709,57.4822709,57.4822709,57.4822709,57.4822709,58.4815313,58.4815313,59.0317229,x,1,0.5384979,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,25,1,6,v,1,2.0364294,None,6,1,25,1,,,,,59.04772,,59.032174,59.04772,60.0469384,60.0469384,60.0469384,60.0469384,60.0469384,61.0461696,61.0461696,63.0949648,v,1,2.0364294,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,26,2,6,c,1,1.1514966,None,6,2,26,2,,,,,63.1109518,,63.0953529,63.1109518,64.1100686,64.1100686,64.1100686,64.1100686,64.1100686,65.109157,65.109157,66.2752912,c,1,1.1514966,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,27,3,6,z,1,0.2930369,None,6,3,27,3,,,,,66.2916192,,66.2755244,66.2916192,67.2908875,67.2908875,67.2908875,67.2908875,67.2908875,68.2900633,68.2900633,68.5902099,z,1,0.2930369,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,28,0,7,x,1,0.4119154,None,7,0,28,0,,,,,68.6064433,,68.5905161,68.6064433,69.6054881,69.6054881,69.6054881,69.6054881,69.6054881,70.6048153,70.6048153,71.0213978,x,1,0.4119154,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,29,1,7,v,1,0.6003534,None,7,1,29,1,,,,,71.0376074,,71.0216596,71.0376074,72.0369235,72.0369235,72.0369235,72.0369235,72.0369235,73.0361531,73.0361531,73.6525162,v,1,0.6003534,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,30,2,7,c,1,0.3368565,None,7,2,30,2,,,,,73.6688431,,73.6527454,73.6688431,74.6679766,74.6679766,74.6679766,74.6679766,74.6679766,75.6672831,75.6672831,76.0173472,c,1,0.3368565,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,31,3,7,z,1,0.6263595,None,7,3,31,3,,,,,76.0336403,,76.0177067,76.0336403,77.0327143,77.0327143,77.0327143,77.0327143,77.0327143,78.0319189,78.0319189,78.6651318,z,1,0.6263595,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,32,0,8,x,1,0.3734808,None,8,0,32,0,,,,,78.6813932,,78.6654743,78.6813932,79.6806359,79.6806359,79.6806359,79.6806359,79.6806359,80.6798039,80.6798039,81.063276,x,1,0.3734808,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,33,1,8,v,1,0.2786299,None,8,1,33,1,,,,,81.0795521,,81.0635259,81.0795521,82.0786369,82.0786369,82.0786369,82.0786369,82.0786369,83.0778347,83.0778347,83.3614661,v,1,0.2786299,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,34,2,8,c,1,0.3234188,None,8,2,34,2,,,,,83.3775559,,83.3617099,83.3775559,84.3767895,84.3767895,84.3767895,84.3767895,84.3767895,85.375995,85.375995,85.7095302,c,1,0.3234188,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,35,3,8,z,1,0.2931487,None,8,3,35,3,,,,,85.7256521,,85.7097797,85.7256521,86.724819,86.724819,86.724819,86.724819,86.724819,87.7239358,87.7239358,88.0240733,z,1,0.2931487,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,36,0,9,x,1,0.4796436,None,9,0,36,0,,,,,88.0403543,,88.024302,88.0403543,89.0394532,89.0394532,89.0394532,89.0394532,89.0394532,90.0389274,90.0389274,90.5220029,x,1,0.4796436,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,37,1,9,v,1,0.2616012,None,9,1,37,1,,,,,90.5384151,,90.5222321,90.5384151,91.5374188,91.5374188,91.5374188,91.5374188,91.5374188,92.5368066,92.5368066,92.8036769,v,1,0.2616012,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,38,2,9,c,1,1.1277588,None,9,2,38,2,,,,,92.8198321,,92.8040678,92.8198321,93.818892,93.818892,93.818892,93.818892,93.8355842,94.8182147,94.8182147,95.9508901,c,1,1.1277588,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,39,3,9,z,1,0.4225272,None,9,3,39,3,,,,,95.9671205,,95.9511902,95.9671205,96.9664561,96.9664561,96.9664561,96.9664561,96.9664561,97.9654338,97.9654338,98.3991724,z,1,0.4225272,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,40,0,10,x,1,0.8525319,None,10,0,40,0,,,,,98.4151688,,98.3995188,98.4151688,99.4143561,99.4143561,99.4143561,99.4143561,99.4143561,100.4135465,100.4135465,101.2799864,x,1,0.8525319,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,41,1,10,b,0,0.7471783,None,10,1,41,1,,,,,101.2959961,,101.2802347,101.2959961,102.2953371,102.2953371,102.2953371,102.2953371,102.2953371,103.2943722,103.2943722,104.0441647,b,0,0.7471783,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,42,2,10,c,1,1.1569417,None,10,2,42,2,,,,,104.060461,,104.0443995,104.060461,105.059816,105.059816,105.059816,105.059816,105.059816,106.0588705,106.0588705,107.2250344,c,1,1.1569417,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,43,3,10,z,1,0.3755576,None,10,3,43,3,,,,,107.2411471,,107.225287,107.2411471,108.2405858,108.2405858,108.2405858,108.2405858,108.2405858,109.223035,109.223035,109.606487,z,1,0.3755576,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,44,0,11,x,1,0.2928717,None,11,0,44,0,,,,,109.6226643,,109.6068243,109.6226643,110.6217548,110.6217548,110.6217548,110.6217548,110.6217548,111.620937,111.620937,111.9214772,x,1,0.2928717,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,45,1,11,v,1,0.2906956,None,11,1,45,1,,,,,111.9374572,,111.9220292,111.9374572,112.936521,112.936521,112.936521,112.936521,112.936521,113.9355939,113.9355939,114.2359244,v,1,0.2906956,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,46,2,11,c,1,0.3091417,None,11,2,46,2,,,,,114.2521491,,114.236328,114.2521491,115.2512916,115.2512916,115.2512916,115.2512916,115.2512916,116.2505268,116.2505268,116.5672977,c,1,0.3091417,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,47,3,11,z,1,0.2570032,None,11,3,47,3,,,,,116.5834968,,116.5675579,116.5834968,117.5826382,117.5826382,117.5826382,117.5826382,117.5826382,118.581799,118.581799,118.8487915,z,1,0.2570032,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,48,0,12,x,1,0.3863252,None,12,0,48,0,,,,,118.8650222,,118.8490437,118.8650222,119.8640859,119.8640859,119.8640859,119.8640859,119.8640859,120.8633777,120.8633777,121.2635243,x,1,0.3863252,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,49,1,12,v,1,0.5620158,None,12,1,49,1,,,,,121.2796348,,121.2637769,121.2796348,122.2787745,122.2787745,122.2787745,122.2787745,122.2787745,123.2781645,123.2781645,123.844957,v,1,0.5620158,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,50,2,12,c,1,0.9355361,None,12,2,50,2,,,,,123.8608554,,123.8452951,123.8608554,124.8599293,124.8599293,124.8599293,124.8599293,124.8599293,125.8593081,125.8593081,126.8088496,c,1,0.9355361,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,51,3,12,z,1,0.779956,None,12,3,51,3,,,,,126.8249145,,126.8092238,126.8249145,127.8242621,127.8242621,127.8242621,127.8242621,127.8242621,128.8233681,128.8233681,129.6065955,z,1,0.779956,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,52,0,13,x,1,1.15911,None,13,0,52,0,,,,,129.6229926,,129.6069897,129.6229926,130.6221162,130.6221162,130.6221162,130.6221162,130.6221162,131.6211207,131.6211207,132.7872639,x,1,1.15911,None,,,,,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
